time	V(out1)-V(out2)	I(V5)
3.482326533687972e-006	7.702364e+000	1.803981e+000
3.482403867392406e-006	7.702440e+000	1.803263e+000
3.482513548920740e-006	7.702548e+000	1.802091e+000
3.482658748916302e-006	7.702690e+000	1.799871e+000
3.482861768039457e-006	7.702889e+000	1.795727e+000
3.483115688268719e-006	7.703136e+000	1.789543e+000
3.483468190605784e-006	7.703479e+000	1.779603e+000
3.483839575964364e-006	7.703836e+000	1.768264e+000
3.484274758032904e-006	7.704250e+000	1.755218e+000
3.484736880343135e-006	7.704682e+000	1.742957e+000
3.485182155575899e-006	7.705088e+000	1.733321e+000
3.485607204420748e-006	7.705464e+000	1.726721e+000
3.486036300983887e-006	7.705832e+000	1.724086e+000
3.486454867234292e-006	7.706177e+000	1.726056e+000
3.486893606430456e-006	7.706524e+000	1.731333e+000
3.487356272921844e-006	7.706878e+000	1.739289e+000
3.487824904082438e-006	7.707227e+000	1.748423e+000
3.488337865495223e-006	7.707606e+000	1.756867e+000
3.488911108235411e-006	7.708032e+000	1.762828e+000
3.489507859439575e-006	7.708480e+000	1.763184e+000
3.490111471232155e-006	7.708940e+000	1.756131e+000
3.490604905891619e-006	7.709321e+000	1.744744e+000
3.491146958187548e-006	7.709745e+000	1.727299e+000
3.491409036139005e-006	7.709951e+000	1.717253e+000
3.491668810619697e-006	7.710157e+000	1.706357e+000
3.491978326000888e-006	7.710403e+000	1.692682e+000
3.492391391176907e-006	7.710729e+000	1.675072e+000
3.492910804797794e-006	7.711136e+000	1.658724e+000
3.493719767567479e-006	7.711759e+000	1.649360e+000
3.494575311617706e-006	7.712395e+000	1.658947e+000
3.495656266265495e-006	7.713170e+000	1.685868e+000
3.496831966548247e-006	7.713997e+000	1.705278e+000
3.498359432473260e-006	7.715073e+000	1.701251e+000
3.498580626590144e-006	7.715230e+000	1.696796e+000
3.498897167055056e-006	7.715458e+000	1.686979e+000
3.499100793872713e-006	7.715605e+000	1.679200e+000
3.499331633023640e-006	7.715771e+000	1.668658e+000
3.499450679209344e-006	7.715856e+000	1.662966e+000
3.499530830134801e-006	7.715914e+000	1.659134e+000
3.499590398665328e-006	7.715956e+000	1.656286e+000
3.499651302125011e-006	7.716000e+000	1.653375e+000
3.499717841878373e-006	7.716048e+000	1.650193e+000
3.499792118669385e-006	7.716101e+000	1.646642e+000
3.499894331038297e-006	7.716174e+000	1.641696e+000
3.500037483744280e-006	7.716276e+000	1.634592e+000
3.500153191821764e-006	7.716358e+000	1.628741e+000
3.500204841113595e-006	7.716395e+000	1.626114e+000
3.500243125935717e-006	7.716423e+000	1.624167e+000
3.500296234900693e-006	7.716460e+000	1.621465e+000
3.500349343865670e-006	7.716498e+000	1.618764e+000
3.500402452830646e-006	7.716536e+000	1.616063e+000
3.500455561795623e-006	7.716574e+000	1.613362e+000
3.500508670760599e-006	7.716611e+000	1.610660e+000
3.500561779725576e-006	7.716649e+000	1.607959e+000
3.500614888690552e-006	7.716687e+000	1.605258e+000
3.500764789917050e-006	7.716794e+000	1.597634e+000
3.500984909828450e-006	7.716949e+000	1.587914e+000
3.501129542252787e-006	7.717052e+000	1.584318e+000
3.501290231425998e-006	7.717164e+000	1.582693e+000
3.501446229224776e-006	7.717272e+000	1.581451e+000
3.501608569575931e-006	7.717384e+000	1.580158e+000
3.501886964207480e-006	7.717573e+000	1.577942e+000
3.502227571192529e-006	7.717801e+000	1.575230e+000
3.502432537703253e-006	7.717936e+000	1.574838e+000
3.502542853857354e-006	7.718008e+000	1.576625e+000
3.502635337264547e-006	7.718069e+000	1.579326e+000
3.502714239725684e-006	7.718121e+000	1.581708e+000
3.502798111772875e-006	7.718175e+000	1.584239e+000
3.502884175416472e-006	7.718231e+000	1.586837e+000
3.502990783071880e-006	7.718301e+000	1.590054e+000
3.503110561426670e-006	7.718379e+000	1.593669e+000
3.503292676669255e-006	7.718498e+000	1.599166e+000
3.503494146403180e-006	7.718630e+000	1.605237e+000
3.503897085871031e-006	7.718893e+000	1.617324e+000
3.504265377698812e-006	7.719132e+000	1.627895e+000
3.504773461280248e-006	7.719461e+000	1.640337e+000
3.505167304367503e-006	7.719716e+000	1.645949e+000
3.505686057174973e-006	7.720055e+000	1.647594e+000
3.505900337807634e-006	7.720197e+000	1.646678e+000
3.506104820569031e-006	7.720335e+000	1.644533e+000
3.506236770813774e-006	7.720425e+000	1.642771e+000
3.506382783372412e-006	7.720525e+000	1.640772e+000
3.506530562622776e-006	7.720627e+000	1.638506e+000
3.506671617751124e-006	7.720725e+000	1.635675e+000
3.506835561127698e-006	7.720839e+000	1.631642e+000
3.506941418256372e-006	7.720913e+000	1.628897e+000
3.507056687854440e-006	7.720994e+000	1.625907e+000
3.507277419746415e-006	7.721150e+000	1.620063e+000
3.507519370043936e-006	7.721323e+000	1.613215e+000
3.507772047110505e-006	7.721504e+000	1.605404e+000
3.508277401243643e-006	7.721875e+000	1.589318e+000
3.508682796060038e-006	7.722180e+000	1.578044e+000
3.509047633757887e-006	7.722464e+000	1.571399e+000
3.509439130378158e-006	7.722776e+000	1.569380e+000
3.509888920189163e-006	7.723143e+000	1.572490e+000
3.510109627123514e-006	7.723326e+000	1.575646e+000
3.510274053992306e-006	7.723463e+000	1.578390e+000
3.510454574930359e-006	7.723615e+000	1.581308e+000
3.510620126887494e-006	7.723754e+000	1.583536e+000
3.510796122413134e-006	7.723903e+000	1.585202e+000
3.510933649784934e-006	7.724020e+000	1.586073e+000
3.511103890151815e-006	7.724165e+000	1.586677e+000
3.511355427294017e-006	7.724381e+000	1.587073e+000
3.511528654436863e-006	7.724530e+000	1.587117e+000
3.511709373501110e-006	7.724687e+000	1.586821e+000
3.511874069072368e-006	7.724829e+000	1.586271e+000
3.512061858711311e-006	7.724991e+000	1.585231e+000
3.512248180150940e-006	7.725151e+000	1.583602e+000
3.512427387691208e-006	7.725305e+000	1.581594e+000
3.512610690649456e-006	7.725461e+000	1.579039e+000
3.512765269075374e-006	7.725592e+000	1.576321e+000
3.512905072050186e-006	7.725710e+000	1.573542e+000
3.513032761887732e-006	7.725817e+000	1.570841e+000
3.513285758732270e-006	7.726027e+000	1.564766e+000
3.513466488687138e-006	7.726177e+000	1.559499e+000
3.513645351302524e-006	7.726325e+000	1.553313e+000
3.513855085916462e-006	7.726495e+000	1.544815e+000
3.514104409173661e-006	7.726697e+000	1.533166e+000
3.514416905273499e-006	7.726948e+000	1.516929e+000
3.514758170986276e-006	7.727219e+000	1.496952e+000
3.515259898494473e-006	7.727615e+000	1.463094e+000
3.515833195157656e-006	7.728066e+000	1.419902e+000
3.516290470295796e-006	7.728427e+000	1.386143e+000
3.516636141976610e-006	7.728702e+000	1.365786e+000
3.516997309649847e-006	7.728991e+000	1.352283e+000
3.517491951880703e-006	7.729392e+000	1.344998e+000
3.518058063835995e-006	7.729854e+000	1.347684e+000
3.518592000000007e-006	7.730293e+000	1.355589e+000
3.518645393616408e-006	7.730338e+000	1.356511e+000
3.518752180849210e-006	7.730425e+000	1.358357e+000
3.518965755314815e-006	7.730602e+000	1.362255e+000
3.519392904246024e-006	7.730952e+000	1.370585e+000
3.520247202108444e-006	7.731640e+000	1.385913e+000
3.521145507555861e-006	7.732342e+000	1.395053e+000
3.522014671967505e-006	7.732993e+000	1.390872e+000
3.523026082916625e-006	7.733724e+000	1.368599e+000
3.523977997124232e-006	7.734405e+000	1.337974e+000
3.524570513876225e-006	7.734833e+000	1.320174e+000
3.525060804440912e-006	7.735195e+000	1.309354e+000
3.525472733183061e-006	7.735505e+000	1.303746e+000
3.525881882410263e-006	7.735816e+000	1.300231e+000
3.526292350877442e-006	7.736133e+000	1.298849e+000
3.526612608104841e-006	7.736380e+000	1.301205e+000
3.526868888591787e-006	7.736578e+000	1.304365e+000
3.527063507039376e-006	7.736729e+000	1.306275e+000
3.527307169308861e-006	7.736916e+000	1.308117e+000
3.527432258460219e-006	7.737012e+000	1.309111e+000
3.527555668532901e-006	7.737106e+000	1.310428e+000
3.527689787675045e-006	7.737209e+000	1.312106e+000
3.527840432225384e-006	7.737324e+000	1.313548e+000
3.527983956404739e-006	7.737433e+000	1.314078e+000
3.528271004763450e-006	7.737648e+000	1.314117e+000
3.528755542162707e-006	7.738006e+000	1.312980e+000
3.529284405384471e-006	7.738384e+000	1.310326e+000
3.529860941526504e-006	7.738781e+000	1.306529e+000
3.530487564936306e-006	7.739197e+000	1.296870e+000
3.531191449181717e-006	7.739652e+000	1.275373e+000
3.531838683170523e-006	7.740067e+000	1.257900e+000
3.532824513664329e-006	7.740711e+000	1.247851e+000
3.533761065779791e-006	7.741342e+000	1.244819e+000
3.534752846777148e-006	7.742031e+000	1.251368e+000
3.535359047526492e-006	7.742457e+000	1.266931e+000
3.535960800965725e-006	7.742880e+000	1.285363e+000
3.536500475702229e-006	7.743253e+000	1.298548e+000
3.537013435446679e-006	7.743601e+000	1.312147e+000
3.537527500611620e-006	7.743942e+000	1.330912e+000
3.538072851261109e-006	7.744296e+000	1.357424e+000
3.538591147086424e-006	7.744626e+000	1.385794e+000
3.539136340841555e-006	7.744970e+000	1.411792e+000
3.539682855424727e-006	7.745316e+000	1.430502e+000
3.539895813876522e-006	7.745452e+000	1.436211e+000
3.540029910514350e-006	7.745538e+000	1.439555e+000
3.540108458445856e-006	7.745589e+000	1.441362e+000
3.540180959089827e-006	7.745636e+000	1.442913e+000
3.540255147620117e-006	7.745684e+000	1.444695e+000
3.540333699665932e-006	7.745734e+000	1.447102e+000
3.540412927255143e-006	7.745785e+000	1.450336e+000
3.540489738089689e-006	7.745835e+000	1.454471e+000
3.540545141555762e-006	7.745871e+000	1.458329e+000
3.540588803312385e-006	7.745899e+000	1.462129e+000
3.540631574430780e-006	7.745926e+000	1.466422e+000
3.540692704194651e-006	7.745966e+000	1.472998e+000
3.540795005480454e-006	7.746032e+000	1.483970e+000
3.540899984024908e-006	7.746100e+000	1.494005e+000
3.541001177685401e-006	7.746166e+000	1.501439e+000
3.541080083122623e-006	7.746217e+000	1.505499e+000
3.541171725801187e-006	7.746276e+000	1.509503e+000
3.541294478653132e-006	7.746355e+000	1.515137e+000
3.541539984357023e-006	7.746514e+000	1.525823e+000
3.541788026495131e-006	7.746673e+000	1.534747e+000
3.542104519542338e-006	7.746875e+000	1.544550e+000
3.542442738352277e-006	7.747089e+000	1.553783e+000
3.542941261635104e-006	7.747399e+000	1.564529e+000
3.543523676047397e-006	7.747751e+000	1.574126e+000
3.544093181656239e-006	7.748080e+000	1.581653e+000
3.544673782454217e-006	7.748396e+000	1.589528e+000
3.545238451565362e-006	7.748683e+000	1.599876e+000
3.545635765330316e-006	7.748871e+000	1.610073e+000
3.546084293182316e-006	7.749068e+000	1.624845e+000
3.546492136684973e-006	7.749239e+000	1.640190e+000
3.546988107383341e-006	7.749442e+000	1.658844e+000
3.547160506668550e-006	7.749512e+000	1.664029e+000
3.547324821792888e-006	7.749578e+000	1.667659e+000
3.547430912834034e-006	7.749621e+000	1.669645e+000
3.547554495971467e-006	7.749672e+000	1.671511e+000
3.547692760157353e-006	7.749728e+000	1.673100e+000
3.547857735677264e-006	7.749796e+000	1.674669e+000
3.548083896576161e-006	7.749890e+000	1.676309e+000
3.548343807930684e-006	7.749999e+000	1.676510e+000
3.548701821767724e-006	7.750151e+000	1.673263e+000
3.549056400325385e-006	7.750304e+000	1.666965e+000
3.549538368423652e-006	7.750516e+000	1.655014e+000
3.550052806009927e-006	7.750746e+000	1.638804e+000
3.550536533091013e-006	7.750966e+000	1.620780e+000
3.551006499084583e-006	7.751180e+000	1.601435e+000
3.551469786723632e-006	7.751390e+000	1.584114e+000
3.551962093914342e-006	7.751611e+000	1.570843e+000
3.552422528443176e-006	7.751812e+000	1.563770e+000
3.552855057315001e-006	7.751996e+000	1.563350e+000
3.553332816598719e-006	7.752191e+000	1.569043e+000
3.553827970571310e-006	7.752386e+000	1.579702e+000
3.554141740617563e-006	7.752506e+000	1.588420e+000
3.554405455786405e-006	7.752604e+000	1.596004e+000
3.554725483043176e-006	7.752721e+000	1.604613e+000
3.555108677390664e-006	7.752860e+000	1.614204e+000
3.555660527656479e-006	7.753058e+000	1.623776e+000
3.556218632070872e-006	7.753258e+000	1.624978e+000
3.556787135599872e-006	7.753462e+000	1.620015e+000
3.557426232698157e-006	7.753693e+000	1.608204e+000
3.558129102977070e-006	7.753947e+000	1.584197e+000
3.559035796674152e-006	7.754272e+000	1.544047e+000
3.560040344183482e-006	7.754619e+000	1.508647e+000
3.561217000906467e-006	7.755007e+000	1.488887e+000
3.561275218838974e-006	7.755025e+000	1.488971e+000
3.561391654703987e-006	7.755060e+000	1.491061e+000
3.561464710775390e-006	7.755082e+000	1.492961e+000
3.561562723066409e-006	7.755111e+000	1.495718e+000
3.561742059298695e-006	7.755165e+000	1.500829e+000
3.561955794370303e-006	7.755228e+000	1.506891e+000
3.562108330866236e-006	7.755273e+000	1.511195e+000
3.562201472490236e-006	7.755301e+000	1.513823e+000
3.562281317849843e-006	7.755325e+000	1.516076e+000
3.562343281814681e-006	7.755343e+000	1.517824e+000
3.562401624970250e-006	7.755360e+000	1.519470e+000
3.562461803977213e-006	7.755378e+000	1.521168e+000
3.562536323479694e-006	7.755400e+000	1.523271e+000
3.562605571808296e-006	7.755421e+000	1.525225e+000
3.562697805283007e-006	7.755447e+000	1.527827e+000
3.562826970229272e-006	7.755486e+000	1.531472e+000
3.563010174091269e-006	7.755539e+000	1.536641e+000
3.563066703169312e-006	7.755556e+000	1.538236e+000
3.563072163582159e-006	7.755557e+000	1.538390e+000
3.563083084407854e-006	7.755561e+000	1.538698e+000
3.563104926059245e-006	7.755567e+000	1.539315e+000
3.563148609362026e-006	7.755580e+000	1.540517e+000
3.563235975967588e-006	7.755605e+000	1.542653e+000
3.563351552244461e-006	7.755639e+000	1.545030e+000
3.563453873593128e-006	7.755669e+000	1.546979e+000
3.563567002287736e-006	7.755702e+000	1.549132e+000
3.563793259676952e-006	7.755767e+000	1.553440e+000
3.564074544212125e-006	7.755850e+000	1.558779e+000
3.564210331569925e-006	7.755889e+000	1.560788e+000
3.564305496149228e-006	7.755917e+000	1.561259e+000
3.564386755459726e-006	7.755941e+000	1.561196e+000
3.564476874124581e-006	7.755968e+000	1.561127e+000
3.564596425974075e-006	7.756005e+000	1.561035e+000
3.564717744470398e-006	7.756043e+000	1.560891e+000
3.564827845858045e-006	7.756077e+000	1.560320e+000
3.564946517880426e-006	7.756115e+000	1.558934e+000
3.565062111672419e-006	7.756152e+000	1.557248e+000
3.565172605358894e-006	7.756188e+000	1.555636e+000
3.565362918930618e-006	7.756251e+000	1.552522e+000
3.565546772213098e-006	7.756313e+000	1.548847e+000
3.565550559834205e-006	7.756314e+000	1.548759e+000
3.565558135076421e-006	7.756316e+000	1.548571e+000
3.565573285560851e-006	7.756322e+000	1.548197e+000
3.565603586529712e-006	7.756332e+000	1.547448e+000
3.565657749389956e-006	7.756350e+000	1.546110e+000
3.565766075110442e-006	7.756387e+000	1.543433e+000
3.565793156540564e-006	7.756396e+000	1.542764e+000
3.565847319400807e-006	7.756415e+000	1.541426e+000
3.565955645121294e-006	7.756453e+000	1.538749e+000
3.566172296562267e-006	7.756528e+000	1.533231e+000
3.566605599444214e-006	7.756684e+000	1.521176e+000
3.567049353647033e-006	7.756850e+000	1.507722e+000
3.567526005355917e-006	7.757037e+000	1.494418e+000
3.567943118029357e-006	7.757210e+000	1.487016e+000
3.568351702777103e-006	7.757389e+000	1.484731e+000
3.568691887955899e-006	7.757544e+000	1.486281e+000
3.569105601370989e-006	7.757738e+000	1.491175e+000
3.569303912655744e-006	7.757833e+000	1.494096e+000
3.569562460260190e-006	7.757958e+000	1.497488e+000
3.569762720133096e-006	7.758057e+000	1.499212e+000
3.569922479957521e-006	7.758137e+000	1.500098e+000
3.570093230413038e-006	7.758227e+000	1.500677e+000
3.570434731324072e-006	7.758419e+000	1.500792e+000
3.570779182648399e-006	7.758627e+000	1.499497e+000
3.571191393675432e-006	7.758892e+000	1.495862e+000
3.571548449489416e-006	7.759133e+000	1.490965e+000
3.571961386502222e-006	7.759426e+000	1.483171e+000
3.572336099928694e-006	7.759703e+000	1.472953e+000
3.572812475577744e-006	7.760069e+000	1.454677e+000
3.573288751199100e-006	7.760447e+000	1.431616e+000
3.573728743063971e-006	7.760808e+000	1.405371e+000
3.574608726793713e-006	7.761549e+000	1.344150e+000
3.575004038918898e-006	7.761889e+000	1.315518e+000
3.575380675683803e-006	7.762223e+000	1.291670e+000
3.575858779041032e-006	7.762658e+000	1.271011e+000
3.576364005192973e-006	7.763129e+000	1.260278e+000
3.576655633838841e-006	7.763406e+000	1.259530e+000
3.576924184925010e-006	7.763665e+000	1.261967e+000
3.577276424349300e-006	7.764008e+000	1.266995e+000
3.577606093719281e-006	7.764328e+000	1.272542e+000
3.577992404399053e-006	7.764705e+000	1.279606e+000
3.578541043271333e-006	7.765237e+000	1.290016e+000
3.579080851323984e-006	7.765755e+000	1.299494e+000
3.579633899043440e-006	7.766276e+000	1.306365e+000
3.580360572910956e-006	7.766948e+000	1.310822e+000
3.580513724229993e-006	7.767087e+000	1.310826e+000
3.580820026868066e-006	7.767360e+000	1.308215e+000
3.581424000000007e-006	7.767892e+000	1.298454e+000
3.581484397313201e-006	7.767945e+000	1.297130e+000
3.581605191939590e-006	7.768050e+000	1.294480e+000
3.581846781192366e-006	7.768259e+000	1.288991e+000
3.581907178505560e-006	7.768312e+000	1.287219e+000
3.582027973131948e-006	7.768416e+000	1.282808e+000
3.582058171788545e-006	7.768442e+000	1.281664e+000
3.582118569101740e-006	7.768494e+000	1.279376e+000
3.582239363728128e-006	7.768598e+000	1.274799e+000
3.582254559787520e-006	7.768611e+000	1.274223e+000
3.582284951906306e-006	7.768638e+000	1.273071e+000
3.582345736143876e-006	7.768690e+000	1.270766e+000
3.582406520381447e-006	7.768743e+000	1.268462e+000
3.582467304619017e-006	7.768796e+000	1.266157e+000
3.582528088856588e-006	7.768848e+000	1.263853e+000
3.582588873094158e-006	7.768901e+000	1.261548e+000
3.582649657331728e-006	7.768954e+000	1.259243e+000
3.582710441569299e-006	7.769006e+000	1.256939e+000
3.582771225806870e-006	7.769059e+000	1.254634e+000
3.582786421866262e-006	7.769073e+000	1.254109e+000
3.582816813985047e-006	7.769099e+000	1.253210e+000
3.582824412014744e-006	7.769106e+000	1.252999e+000
3.582839608074137e-006	7.769119e+000	1.252582e+000
3.582892794282011e-006	7.769165e+000	1.251121e+000
3.582951407653954e-006	7.769216e+000	1.249511e+000
3.583010021025896e-006	7.769267e+000	1.247901e+000
3.583068634397840e-006	7.769319e+000	1.246290e+000
3.583127247769783e-006	7.769370e+000	1.244680e+000
3.583185861141726e-006	7.769422e+000	1.243070e+000
3.583244474513668e-006	7.769473e+000	1.241460e+000
3.583303087885611e-006	7.769525e+000	1.239850e+000
3.583318283945004e-006	7.769538e+000	1.239433e+000
3.583356274093486e-006	7.769572e+000	1.238389e+000
3.583371470152878e-006	7.769585e+000	1.237972e+000
3.583409460301360e-006	7.769619e+000	1.236929e+000
3.583424656360753e-006	7.769632e+000	1.236511e+000
3.583455048479538e-006	7.769659e+000	1.235676e+000
3.583462646509234e-006	7.769666e+000	1.235468e+000
3.583477842568627e-006	7.769680e+000	1.235050e+000
3.583508234687412e-006	7.769706e+000	1.234215e+000
3.583531028776501e-006	7.769726e+000	1.233589e+000
3.583561420895286e-006	7.769754e+000	1.232755e+000
3.583584214984375e-006	7.769774e+000	1.232129e+000
3.583614607103160e-006	7.769801e+000	1.231294e+000
3.583637401192249e-006	7.769821e+000	1.230668e+000
3.583675391340731e-006	7.769856e+000	1.229624e+000
3.583690587400124e-006	7.769869e+000	1.229207e+000
3.583728577548605e-006	7.769903e+000	1.228164e+000
3.583747572622846e-006	7.769920e+000	1.227642e+000
3.583762225965831e-006	7.769933e+000	1.227240e+000
3.583776879308817e-006	7.769946e+000	1.226837e+000
3.583791532651803e-006	7.769959e+000	1.226435e+000
3.583806185994789e-006	7.769972e+000	1.226032e+000
3.583820839337775e-006	7.769986e+000	1.225630e+000
3.583835492680760e-006	7.769999e+000	1.225227e+000
3.583850146023746e-006	7.770012e+000	1.224825e+000
3.583853945038594e-006	7.770015e+000	1.224723e+000
3.583861543068290e-006	7.770022e+000	1.224560e+000
3.583876739127683e-006	7.770036e+000	1.224337e+000
3.583880538142531e-006	7.770039e+000	1.224289e+000
3.583888136172228e-006	7.770046e+000	1.224194e+000
3.583903332231620e-006	7.770060e+000	1.224003e+000
3.583914729276165e-006	7.770070e+000	1.223860e+000
3.583978227095770e-006	7.770127e+000	1.223064e+000
3.584041724915374e-006	7.770184e+000	1.222267e+000
3.584105222734979e-006	7.770241e+000	1.221471e+000
3.584168720554584e-006	7.770299e+000	1.220675e+000
3.584232218374189e-006	7.770356e+000	1.219878e+000
3.584295716193794e-006	7.770414e+000	1.219082e+000
3.584359214013399e-006	7.770472e+000	1.218286e+000
3.584545365740959e-006	7.770642e+000	1.215952e+000
3.584552963770655e-006	7.770649e+000	1.215859e+000
3.584568159830048e-006	7.770663e+000	1.215683e+000
3.584579556874592e-006	7.770673e+000	1.215572e+000
3.584598551948833e-006	7.770690e+000	1.215392e+000
3.584691627812613e-006	7.770776e+000	1.214512e+000
3.584699225842309e-006	7.770783e+000	1.214440e+000
3.584714421901702e-006	7.770797e+000	1.214296e+000
3.584744814020487e-006	7.770824e+000	1.214008e+000
3.584777833651626e-006	7.770855e+000	1.213693e+000
3.584814153412906e-006	7.770888e+000	1.213348e+000
3.584854377559205e-006	7.770925e+000	1.212965e+000
3.584934825851805e-006	7.771000e+000	1.212199e+000
3.585095722437004e-006	7.771149e+000	1.211336e+000
3.585292704993106e-006	7.771332e+000	1.211845e+000
3.585484527253275e-006	7.771510e+000	1.213154e+000
3.585663620643353e-006	7.771676e+000	1.214117e+000
3.586021807423510e-006	7.772007e+000	1.215172e+000
3.586423418547401e-006	7.772377e+000	1.216475e+000
3.586874867415968e-006	7.772789e+000	1.217646e+000
3.587571911514215e-006	7.773414e+000	1.216737e+000
3.588251342864988e-006	7.774004e+000	1.212858e+000
3.589027141329226e-006	7.774655e+000	1.203647e+000
3.589855053766057e-006	7.775328e+000	1.185079e+000
3.590466876089533e-006	7.775816e+000	1.166283e+000
3.590896135330231e-006	7.776157e+000	1.155908e+000
3.591290490982425e-006	7.776473e+000	1.151773e+000
3.591663211794771e-006	7.776774e+000	1.149719e+000
3.591990853004430e-006	7.777042e+000	1.147605e+000
3.592278401362583e-006	7.777280e+000	1.145274e+000
3.592590188147164e-006	7.777540e+000	1.142283e+000
3.592905596597375e-006	7.777806e+000	1.139253e+000
3.593199961449830e-006	7.778057e+000	1.136694e+000
3.593648140053147e-006	7.778441e+000	1.138057e+000
3.594202658103408e-006	7.778917e+000	1.148799e+000
3.594976486222199e-006	7.779575e+000	1.163978e+000
3.596097924487801e-006	7.780508e+000	1.183125e+000
3.597201387633658e-006	7.781400e+000	1.204821e+000
3.598422761122130e-006	7.782370e+000	1.231841e+000
3.599836072848191e-006	7.783492e+000	1.277433e+000
3.601048866303035e-006	7.784454e+000	1.329509e+000
3.601652259303018e-006	7.784928e+000	1.354566e+000
3.601927549809087e-006	7.785142e+000	1.364865e+000
3.602040991970499e-006	7.785229e+000	1.369765e+000
3.602147562062130e-006	7.785310e+000	1.375461e+000
3.602221579578925e-006	7.785367e+000	1.379759e+000
3.602306758086222e-006	7.785431e+000	1.384508e+000
3.602419382600576e-006	7.785515e+000	1.390375e+000
3.602644631629286e-006	7.785682e+000	1.401377e+000
3.603079502446245e-006	7.785995e+000	1.420515e+000
3.603517053213010e-006	7.786301e+000	1.437734e+000
3.603949481095965e-006	7.786590e+000	1.454057e+000
3.604338942358292e-006	7.786839e+000	1.469893e+000
3.604748925952746e-006	7.787089e+000	1.489125e+000
3.605144353494513e-006	7.787322e+000	1.510247e+000
3.605538786760384e-006	7.787547e+000	1.532531e+000
3.605909057342946e-006	7.787755e+000	1.551498e+000
3.606226202734324e-006	7.787933e+000	1.562747e+000
3.606624596668382e-006	7.788157e+000	1.570489e+000
3.606986137233463e-006	7.788363e+000	1.574356e+000
3.607126628337160e-006	7.788443e+000	1.575283e+000
3.607214762500640e-006	7.788494e+000	1.575805e+000
3.607296481835652e-006	7.788541e+000	1.576384e+000
3.607383472641387e-006	7.788591e+000	1.576938e+000
3.607487181929473e-006	7.788651e+000	1.577022e+000
3.607597964314554e-006	7.788715e+000	1.576581e+000
3.607707095129795e-006	7.788779e+000	1.576342e+000
3.607770810001144e-006	7.788816e+000	1.576387e+000
3.607806963458873e-006	7.788837e+000	1.576342e+000
3.607863300473816e-006	7.788870e+000	1.576011e+000
3.607919983331143e-006	7.788904e+000	1.575443e+000
3.607951760542022e-006	7.788922e+000	1.575020e+000
3.607980533811645e-006	7.788939e+000	1.574578e+000
3.608011977005588e-006	7.788958e+000	1.574061e+000
3.608041049291462e-006	7.788975e+000	1.573561e+000
3.608066614181378e-006	7.788990e+000	1.573108e+000
3.608092199160384e-006	7.789005e+000	1.572645e+000
3.608119465106008e-006	7.789021e+000	1.572143e+000
3.608160693935284e-006	7.789046e+000	1.571373e+000
3.608212266647818e-006	7.789076e+000	1.570399e+000
3.608283473839959e-006	7.789119e+000	1.569038e+000
3.608373653330520e-006	7.789173e+000	1.567297e+000
3.608501375342587e-006	7.789249e+000	1.564393e+000
3.608669706295271e-006	7.789350e+000	1.559440e+000
3.608887067205458e-006	7.789481e+000	1.552068e+000
3.609180449396361e-006	7.789659e+000	1.541419e+000
3.609556940895771e-006	7.789888e+000	1.527002e+000
3.609945696874039e-006	7.790125e+000	1.512056e+000
3.610397572645557e-006	7.790400e+000	1.496750e+000
3.610843148723741e-006	7.790668e+000	1.485009e+000
3.611258324780523e-006	7.790914e+000	1.477661e+000
3.611634401706532e-006	7.791132e+000	1.475901e+000
3.612039177603313e-006	7.791363e+000	1.478928e+000
3.612433714872798e-006	7.791582e+000	1.485544e+000
3.612869674007412e-006	7.791819e+000	1.496152e+000
3.613285977300123e-006	7.792040e+000	1.507165e+000
3.613810646397964e-006	7.792315e+000	1.520574e+000
3.614331516828503e-006	7.792583e+000	1.531096e+000
3.614897293824733e-006	7.792874e+000	1.535509e+000
3.615534993885250e-006	7.793201e+000	1.532838e+000
3.616046123329936e-006	7.793465e+000	1.525835e+000
3.616622711253723e-006	7.793763e+000	1.512315e+000
3.616935981040132e-006	7.793925e+000	1.501912e+000
3.617175096140604e-006	7.794048e+000	1.492022e+000
3.617503986006720e-006	7.794217e+000	1.477124e+000
3.617855331992289e-006	7.794397e+000	1.460905e+000
3.618402471387789e-006	7.794673e+000	1.438329e+000
3.619238493515734e-006	7.795086e+000	1.415136e+000
3.620067008084769e-006	7.795479e+000	1.410561e+000
3.621115224723978e-006	7.795955e+000	1.427072e+000
3.622240699629324e-006	7.796451e+000	1.451726e+000
3.623428361154156e-006	7.796964e+000	1.468266e+000
3.623984138246737e-006	7.797204e+000	1.467122e+000
3.624339097097860e-006	7.797358e+000	1.461725e+000
3.624678629459626e-006	7.797506e+000	1.454553e+000
3.624863818887833e-006	7.797587e+000	1.450055e+000
3.624979856243086e-006	7.797638e+000	1.447137e+000
3.625064174374173e-006	7.797675e+000	1.445016e+000
3.625136781236840e-006	7.797707e+000	1.443189e+000
3.625206194955542e-006	7.797737e+000	1.441443e+000
3.625274245483871e-006	7.797767e+000	1.439732e+000
3.625339642908074e-006	7.797796e+000	1.438087e+000
3.625404042535580e-006	7.797824e+000	1.436467e+000
3.625468826991539e-006	7.797852e+000	1.434837e+000
3.625530212437056e-006	7.797879e+000	1.433263e+000
3.625590749469528e-006	7.797905e+000	1.431631e+000
3.625649308109911e-006	7.797931e+000	1.429989e+000
